Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
5213,586563,1586563,10000,2025-11-14,1
5214,657967,1657967,10000,2025-08-21,1
5215,971649,1971649,10000,2025-09-21,1
5216,243627,1243627,10000,2025-04-14,1
5217,663181,1663181,10000,2025-07-21,1
5218,3035,1003035,10000,2025-10-14,1
5219,796572,1796572,10000,2025-07-21,1
5220,200650,1200650,10000,2025-01-27,1
5221,4033,1004033,10000,2025-06-28,1
5222,175531,1175531,10000,2025-09-28,1
5223,592277,1592277,10000,2025-04-28,1
5224,101469,1101469,10000,2025-02-06,1
5225,418744,1418744,10000,2025-01-20,1
5226,508357,1508357,10000,2025-05-28,1
5227,57572,1057572,10000,2025-08-28,1
5228,472973,1472973,10000,2025-12-14,1
5229,38993,1038993,10000,2025-07-14,1
5230,519600,1519600,10000,2025-12-21,1
5231,533156,1533156,10000,2025-08-21,1
5232,462598,1462598,10000,2025-08-28,1
5233,243888,1243888,10000,2025-05-14,1
5234,673319,1673319,10000,2025-11-21,1
5235,579373,1579373,10000,2025-07-07,1
5236,234002,1234002,10000,2025-02-13,1
5237,821716,1821716,10000,2025-12-21,1
5238,223486,1223486,10000,2025-10-07,1
5239,23330,1023330,10000,2025-10-21,1
5240,489105,1489105,10000,2025-11-14,1
5241,24730,1024730,10000,2025-01-27,1
5242,283046,1283046,10000,2025-05-28,1
5243,310394,1310394,10000,2025-08-28,1
5244,218426,1218426,10000,2025-11-14,1
5245,981981,1981981,10000,2025-06-28,1
5246,859986,1859986,10000,2025-10-21,1
5247,126959,1126959,10000,2025-05-07,1
5248,595711,1595711,10000,2025-09-28,1
5249,628662,1628662,10000,2025-11-21,1
5250,100366,1100366,10000,2025-07-14,1
5251,885563,1885563,10000,2025-02-13,1
5252,969728,1969728,10000,2025-11-14,1
5253,906987,1906987,10000,2025-03-07,1
5254,102348,1102348,10000,2025-11-21,1
5255,482181,1482181,10000,2025-10-07,1
5256,222347,1222347,10000,2025-03-21,1
5257,231116,1231116,10000,2025-02-20,1
5258,900106,1900106,10000,2025-01-27,1
5259,24075,1024075,10000,2025-05-21,1
5260,690221,1690221,10000,2025-05-07,1
5261,195092,1195092,10000,2025-04-14,1
5262,970050,1970050,10000,2025-09-21,1
5263,819298,1819298,10000,2025-03-21,1
5264,676224,1676224,10000,2025-05-07,1
5265,303036,1303036,10000,2025-01-27,1
5266,900919,1900919,10000,2025-03-28,1
5267,109995,1109995,10000,2025-03-14,1
5268,380476,1380476,10000,2025-01-06,1
5269,966969,1966969,10000,2025-10-21,1
5270,952539,1952539,10000,2025-05-14,1
5271,472241,1472241,10000,2025-10-28,1
5272,453173,1453173,10000,2025-12-14,1
5273,263914,1263914,10000,2025-10-07,1
5274,923256,1923256,10000,2025-01-20,1
5275,670267,1670267,10000,2025-12-07,1
5276,963444,1963444,10000,2025-10-28,1
5277,272068,1272068,10000,2025-01-20,1
5278,476203,1476203,10000,2025-06-28,1
5279,886629,1886629,10000,2025-10-28,1
5280,411957,1411957,10000,2025-10-21,1
5281,575435,1575435,10000,2025-08-07,1
5282,740949,1740949,10000,2025-05-21,1
5283,360877,1360877,10000,2025-04-07,1
5284,239114,1239114,10000,2025-04-14,1
5285,513035,1513035,10000,2025-09-21,1
5286,953498,1953498,10000,2025-08-14,1
5287,241927,1241927,10000,2025-10-14,1
5288,587955,1587955,10000,2025-09-14,1
5289,746207,1746207,10000,2025-06-14,1
5290,36965,1036965,10000,2025-10-14,1
5291,345361,1345361,10000,2025-06-07,1
5292,10631,1010631,10000,2025-08-21,1
5293,748666,1748666,10000,2025-02-06,1
5294,48024,1048024,10000,2025-03-21,1
5295,831692,1831692,10000,2025-08-28,1
5296,885820,1885820,10000,2025-06-28,1
5297,196099,1196099,10000,2025-05-07,1
5298,504781,1504781,10000,2025-06-28,1
5299,848024,1848024,10000,2025-02-13,1
5300,94933,1094933,10000,2025-05-28,1
5301,578854,1578854,10000,2025-12-28,1
5302,390265,1390265,10000,2025-06-14,1
5303,339085,1339085,10000,2025-12-21,1
5304,453571,1453571,10000,2025-11-14,1
5305,940664,1940664,10000,2025-11-07,1
5306,292919,1292919,10000,2025-02-13,1
5307,561026,1561026,10000,2025-02-27,1
5308,218610,1218610,10000,2025-07-14,1
5309,21442,1021442,10000,2025-04-28,1
5310,720471,1720471,10000,2025-10-14,1
5311,288537,1288537,10000,2025-06-07,1
5312,41344,1041344,10000,2025-05-07,1
5313,455101,1455101,10000,2025-10-14,1
5314,534976,1534976,10000,2025-06-21,1
5315,584871,1584871,10000,2025-12-14,1
5316,168859,1168859,10000,2025-03-14,1
5317,128809,1128809,10000,2025-12-07,1
5318,522532,1522532,10000,2025-01-27,1
5319,427681,1427681,10000,2025-11-28,1
5320,575684,1575684,10000,2025-04-28,1
5321,38042,1038042,10000,2025-07-07,1
5322,204364,1204364,10000,2025-05-14,1
5323,236218,1236218,10000,2025-01-13,1
5324,317938,1317938,10000,2025-08-21,1
5325,463041,1463041,10000,2025-09-07,1
5326,711535,1711535,10000,2025-10-07,1
5327,879461,1879461,10000,2025-06-21,1
5328,450700,1450700,10000,2025-07-07,1
5329,262726,1262726,10000,2025-08-21,1
5330,857072,1857072,10000,2025-02-13,1
5331,831277,1831277,10000,2025-04-21,1
5332,87601,1087601,10000,2025-03-21,1
5333,540290,1540290,10000,2025-11-28,1
5334,195276,1195276,10000,2025-11-14,1
5335,349938,1349938,10000,2025-01-20,1
5336,499618,1499618,10000,2025-10-21,1
5337,197209,1197209,10000,2025-05-21,1
5338,125372,1125372,10000,2025-10-28,1
5339,928878,1928878,10000,2025-07-07,1
5340,447498,1447498,10000,2025-03-28,1
5341,405388,1405388,10000,2025-08-28,1
5342,916676,1916676,10000,2025-03-21,1
5343,100870,1100870,10000,2025-10-21,1
5344,557926,1557926,10000,2025-06-14,1
5345,34811,1034811,10000,2025-11-07,1
5346,305397,1305397,10000,2025-11-14,1
5347,552696,1552696,10000,2025-12-07,1
5348,805477,1805477,10000,2025-12-07,1
5349,281893,1281893,10000,2025-12-21,1
5350,493106,1493106,10000,2025-09-14,1
5351,240241,1240241,10000,2025-07-21,1
5352,988683,1988683,10000,2025-02-27,1
5353,951030,1951030,10000,2025-07-28,1
5354,505734,1505734,10000,2025-02-20,1
5355,137110,1137110,10000,2025-05-14,1
5356,378359,1378359,10000,2025-03-14,1
5357,685735,1685735,10000,2025-04-21,1
5358,629442,1629442,10000,2025-01-06,1
5359,458350,1458350,10000,2025-07-21,1
5360,541123,1541123,10000,2025-08-14,1
5361,386709,1386709,10000,2025-04-07,1
5362,90745,1090745,10000,2025-01-27,1
5363,504208,1504208,10000,2025-07-14,1
5364,494654,1494654,10000,2025-05-28,1
5365,327604,1327604,10000,2025-01-27,1
5366,807949,1807949,10000,2025-08-28,1
5367,238242,1238242,10000,2025-01-27,1
5368,767871,1767871,10000,2025-05-14,1
5369,62606,1062606,10000,2025-10-07,1
5370,487085,1487085,10000,2025-02-13,1
5371,981942,1981942,10000,2025-12-14,1
5372,47,1000047,10000,2025-09-07,1
5373,147207,1147207,10000,2025-08-21,1
5374,801442,1801442,10000,2025-05-21,1
5375,297228,1297228,10000,2025-05-21,1
5376,727391,1727391,10000,2025-04-14,1
5377,470671,1470671,10000,2025-12-14,1
5378,708429,1708429,10000,2025-10-28,1
5379,979250,1979250,10000,2025-08-21,1
5380,139360,1139360,10000,2025-11-28,1
5381,242748,1242748,10000,2025-12-14,1
5382,787739,1787739,10000,2025-09-21,1
5383,253267,1253267,10000,2025-11-28,1
5384,24776,1024776,10000,2025-02-06,1
5385,536264,1536264,10000,2025-10-14,1
5386,835212,1835212,10000,2025-08-14,1
5387,319163,1319163,10000,2025-01-06,1
5388,862887,1862887,10000,2025-11-07,1
5389,96842,1096842,10000,2025-07-28,1
5390,588086,1588086,10000,2025-08-07,1
5391,553679,1553679,10000,2025-08-21,1
5392,350465,1350465,10000,2025-07-07,1
5393,100766,1100766,10000,2025-02-20,1
5394,147631,1147631,10000,2025-08-14,1
5395,293122,1293122,10000,2025-06-28,1
5396,152015,1152015,10000,2025-07-21,1
5397,645258,1645258,10000,2025-03-21,1
5398,40729,1040729,10000,2025-07-14,1
5399,728605,1728605,10000,2025-01-13,1
5400,685502,1685502,10000,2025-11-21,1
5401,186378,1186378,10000,2025-09-21,1
5402,973192,1973192,10000,2025-02-06,1
5403,274602,1274602,10000,2025-11-21,1
5404,533909,1533909,10000,2025-04-28,1
5405,435283,1435283,10000,2025-10-28,1
5406,832154,1832154,10000,2025-10-14,1
5407,845748,1845748,10000,2025-09-21,1
5408,678841,1678841,10000,2025-07-07,1
5409,604243,1604243,10000,2025-02-27,1
5410,369197,1369197,10000,2025-04-21,1
5411,943886,1943886,10000,2025-02-13,1
5412,7080,1007080,10000,2025-04-14,1
5413,95207,1095207,10000,2025-10-21,1
5414,196091,1196091,10000,2025-02-27,1
5415,408121,1408121,10000,2025-09-21,1
5416,1064,1001064,10000,2025-06-28,1
5417,817991,1817991,10000,2025-06-07,1
5418,999740,1999740,10000,2025-08-28,1
5419,521675,1521675,10000,2025-11-28,1
5420,950443,1950443,10000,2025-11-28,1
5421,188286,1188286,10000,2025-06-28,1
5422,78883,1078883,10000,2025-01-13,1
5423,1729,1001729,10000,2025-12-14,1
5424,294728,1294728,10000,2025-09-21,1
5425,869311,1869311,10000,2025-10-21,1
5426,809139,1809139,10000,2025-02-20,1
5427,780743,1780743,10000,2025-10-07,1
5428,480606,1480606,10000,2025-06-21,1
5429,629615,1629615,10000,2025-05-28,1
5430,808014,1808014,10000,2025-09-28,1
5431,628829,1628829,10000,2025-01-20,1
5432,327861,1327861,10000,2025-11-28,1
5433,152854,1152854,10000,2025-11-28,1
5434,713344,1713344,10000,2025-02-06,1
5435,746948,1746948,10000,2025-01-13,1
5436,341534,1341534,10000,2025-02-27,1
5437,996739,1996739,10000,2025-12-14,1
5438,386722,1386722,10000,2025-03-21,1
5439,428274,1428274,10000,2025-02-06,1
5440,113176,1113176,10000,2025-04-28,1
5441,180027,1180027,10000,2025-01-20,1
5442,123805,1123805,10000,2025-04-28,1
5443,372116,1372116,10000,2025-02-06,1
5444,313617,1313617,10000,2025-11-21,1
5445,740014,1740014,10000,2025-03-21,1
5446,660264,1660264,10000,2025-03-28,1
5447,904461,1904461,10000,2025-03-07,1
5448,389888,1389888,10000,2025-02-27,1
5449,537518,1537518,10000,2025-03-21,1
5450,763858,1763858,10000,2025-08-07,1
5451,33470,1033470,10000,2025-11-14,1
5452,970255,1970255,10000,2025-11-14,1
5453,281851,1281851,10000,2025-02-27,1
5454,490461,1490461,10000,2025-08-21,1
5455,801270,1801270,10000,2025-06-28,1
5456,597328,1597328,10000,2025-07-07,1
5457,988893,1988893,10000,2025-08-07,1
5458,584734,1584734,10000,2025-03-21,1
5459,5448,1005448,10000,2025-09-14,1
5460,544566,1544566,10000,2025-10-21,1
5461,918396,1918396,10000,2025-03-14,1
5462,602592,1602592,10000,2025-02-20,1
5463,81557,1081557,10000,2025-10-07,1
5464,349353,1349353,10000,2025-01-06,1
5465,212314,1212314,10000,2025-01-20,1
5466,75663,1075663,10000,2025-08-28,1
5467,17390,1017390,10000,2025-03-14,1
5468,677848,1677848,10000,2025-11-07,1
5469,12396,1012396,10000,2025-02-06,1
5470,719804,1719804,10000,2025-11-14,1
5471,116731,1116731,10000,2025-09-21,1
5472,213315,1213315,10000,2025-01-13,1
5473,184989,1184989,10000,2025-10-07,1
5474,418426,1418426,10000,2025-01-27,1
5475,699636,1699636,10000,2025-12-14,1
5476,215826,1215826,10000,2025-01-20,1
5477,941680,1941680,10000,2025-04-14,1
5478,939403,1939403,10000,2025-04-14,1
5479,441892,1441892,10000,2025-10-07,1
5480,580830,1580830,10000,2025-01-20,1
5481,144790,1144790,10000,2025-11-07,1
5482,27633,1027633,10000,2025-04-21,1
5483,197250,1197250,10000,2025-12-07,1
5484,66025,1066025,10000,2025-11-21,1
5485,565368,1565368,10000,2025-03-28,1
5486,729096,1729096,10000,2025-10-21,1
5487,402510,1402510,10000,2025-10-21,1
5488,318868,1318868,10000,2025-05-14,1
5489,924781,1924781,10000,2025-10-21,1
5490,857487,1857487,10000,2025-08-21,1
5491,956735,1956735,10000,2025-02-06,1
5492,20924,1020924,10000,2025-05-07,1
5493,981779,1981779,10000,2025-04-21,1
5494,645375,1645375,10000,2025-05-07,1
5495,525501,1525501,10000,2025-08-21,1
5496,797711,1797711,10000,2025-06-28,1
5497,195176,1195176,10000,2025-12-28,1
5498,369009,1369009,10000,2025-05-21,1
5499,20531,1020531,10000,2025-08-28,1
5500,252742,1252742,10000,2025-11-14,1
5501,603143,1603143,10000,2025-12-28,1
5502,569782,1569782,10000,2025-08-28,1
5503,29685,1029685,10000,2025-01-06,1
5504,953121,1953121,10000,2025-07-21,1
5505,251494,1251494,10000,2025-06-07,1
5506,562066,1562066,10000,2025-08-21,1
5507,614621,1614621,10000,2025-10-14,1
5508,847795,1847795,10000,2025-02-06,1
5509,663364,1663364,10000,2025-11-07,1
5510,251353,1251353,10000,2025-10-28,1
5511,949581,1949581,10000,2025-06-14,1
5512,648736,1648736,10000,2025-02-06,1
5513,712582,1712582,10000,2025-06-28,1
5514,587639,1587639,10000,2025-04-14,1
5515,800838,1800838,10000,2025-02-20,1
5516,878909,1878909,10000,2025-10-07,1
5517,970088,1970088,10000,2025-07-14,1
5518,98515,1098515,10000,2025-04-14,1
5519,547204,1547204,10000,2025-06-28,1
5520,496195,1496195,10000,2025-09-21,1
5521,554685,1554685,10000,2025-01-27,1
5522,228508,1228508,10000,2025-11-07,1
5523,173343,1173343,10000,2025-05-07,1
5524,18983,1018983,10000,2025-05-21,1
5525,110560,1110560,10000,2025-03-28,1
5526,771914,1771914,10000,2025-09-21,1
5527,751226,1751226,10000,2025-10-21,1
5528,24560,1024560,10000,2025-09-14,1
5529,94013,1094013,10000,2025-09-07,1
5530,427579,1427579,10000,2025-12-14,1
5531,276990,1276990,10000,2025-02-06,1
5532,730728,1730728,10000,2025-07-28,1
5533,163603,1163603,10000,2025-11-28,1
5534,193072,1193072,10000,2025-02-20,1
5535,150427,1150427,10000,2025-11-14,1
5536,758745,1758745,10000,2025-07-14,1
5537,500440,1500440,10000,2025-09-21,1
5538,738655,1738655,10000,2025-01-06,1
5539,379935,1379935,10000,2025-09-28,1
5540,365593,1365593,10000,2025-09-14,1
5541,238387,1238387,10000,2025-10-28,1
5542,77063,1077063,10000,2025-08-14,1
5543,907222,1907222,10000,2025-04-28,1
5544,319326,1319326,10000,2025-02-27,1
5545,411339,1411339,10000,2025-08-07,1
5546,43803,1043803,10000,2025-09-28,1
5547,377613,1377613,10000,2025-12-28,1
5548,413384,1413384,10000,2025-09-28,1
5549,608845,1608845,10000,2025-08-07,1
5550,21253,1021253,10000,2025-09-14,1
5551,529164,1529164,10000,2025-08-21,1
5552,463571,1463571,10000,2025-12-28,1
5553,522942,1522942,10000,2025-05-28,1
5554,876269,1876269,10000,2025-01-13,1
5555,916533,1916533,10000,2025-04-21,1
5556,12053,1012053,10000,2025-03-28,1
5557,317329,1317329,10000,2025-03-21,1
5558,854699,1854699,10000,2025-02-20,1
5559,164799,1164799,10000,2025-09-21,1
5560,192449,1192449,10000,2025-06-28,1
5561,963050,1963050,10000,2025-03-21,1
5562,164003,1164003,10000,2025-01-27,1
5563,209916,1209916,10000,2025-05-28,1
5564,942633,1942633,10000,2025-01-13,1
5565,14603,1014603,10000,2025-03-07,1
5566,589006,1589006,10000,2025-07-14,1
5567,304849,1304849,10000,2025-03-21,1
5568,102336,1102336,10000,2025-03-21,1
5569,79353,1079353,10000,2025-09-28,1
5570,995514,1995514,10000,2025-06-28,1
5571,317106,1317106,10000,2025-03-21,1
5572,248597,1248597,10000,2025-09-28,1
5573,893775,1893775,10000,2025-09-14,1
5574,58318,1058318,10000,2025-11-14,1
5575,608164,1608164,10000,2025-07-28,1
5576,799273,1799273,10000,2025-08-14,1
5577,270445,1270445,10000,2025-02-27,1
5578,151590,1151590,10000,2025-05-21,1
5579,97111,1097111,10000,2025-08-28,1
5580,157358,1157358,10000,2025-12-28,1
5581,331835,1331835,10000,2025-02-20,1
5582,348831,1348831,10000,2025-09-07,1
5583,444199,1444199,10000,2025-06-14,1
5584,744440,1744440,10000,2025-03-28,1
5585,345339,1345339,10000,2025-01-06,1
5586,105467,1105467,10000,2025-09-07,1
5587,977251,1977251,10000,2025-11-07,1
5588,175904,1175904,10000,2025-07-28,1
5589,691337,1691337,10000,2025-05-07,1
5590,489451,1489451,10000,2025-09-21,1
5591,740748,1740748,10000,2025-02-06,1
5592,827425,1827425,10000,2025-12-07,1
5593,235454,1235454,10000,2025-07-28,1
5594,392969,1392969,10000,2025-05-21,1
5595,749034,1749034,10000,2025-10-21,1
5596,666496,1666496,10000,2025-07-21,1
5597,574936,1574936,10000,2025-08-14,1
5598,571324,1571324,10000,2025-02-13,1
5599,771521,1771521,10000,2025-05-07,1
5600,271904,1271904,10000,2025-10-28,1
5601,76146,1076146,10000,2025-09-28,1
5602,364392,1364392,10000,2025-12-28,1
5603,523537,1523537,10000,2025-09-28,1
5604,611361,1611361,10000,2025-04-14,1
5605,484577,1484577,10000,2025-11-28,1
5606,228217,1228217,10000,2025-11-21,1
5607,527467,1527467,10000,2025-07-14,1
5608,308500,1308500,10000,2025-05-28,1
5609,762959,1762959,10000,2025-07-21,1
5610,711807,1711807,10000,2025-04-14,1
5611,25913,1025913,10000,2025-11-28,1
5612,21392,1021392,10000,2025-08-07,1
5613,620932,1620932,10000,2025-11-07,1
5614,94025,1094025,10000,2025-11-21,1
5615,58813,1058813,10000,2025-02-13,1
5616,500437,1500437,10000,2025-09-28,1
5617,583022,1583022,10000,2025-09-14,1
5618,328927,1328927,10000,2025-03-28,1
5619,284519,1284519,10000,2025-11-21,1
5620,730135,1730135,10000,2025-03-14,1
5621,324043,1324043,10000,2025-05-14,1
5622,688785,1688785,10000,2025-06-28,1
5623,399508,1399508,10000,2025-08-28,1
5624,861181,1861181,10000,2025-08-07,1
5625,233434,1233434,10000,2025-11-14,1
5626,407941,1407941,10000,2025-11-14,1
5627,327312,1327312,10000,2025-08-28,1
5628,125797,1125797,10000,2025-08-28,1
5629,235655,1235655,10000,2025-08-07,1
5630,588538,1588538,10000,2025-04-14,1
5631,217916,1217916,10000,2025-12-07,1
5632,617215,1617215,10000,2025-05-14,1
5633,279351,1279351,10000,2025-06-21,1
5634,47577,1047577,10000,2025-05-07,1
5635,433701,1433701,10000,2025-10-07,1
5636,159101,1159101,10000,2025-11-21,1
5637,642258,1642258,10000,2025-01-13,1
5638,54983,1054983,10000,2025-02-13,1
5639,43345,1043345,10000,2025-09-21,1
5640,806944,1806944,10000,2025-09-07,1
5641,748718,1748718,10000,2025-03-14,1
5642,541149,1541149,10000,2025-03-14,1
5643,662485,1662485,10000,2025-05-07,1
5644,303801,1303801,10000,2025-12-07,1
5645,850872,1850872,10000,2025-01-13,1
5646,45090,1045090,10000,2025-12-28,1
5647,82080,1082080,10000,2025-08-28,1
5648,572191,1572191,10000,2025-09-21,1
5649,128465,1128465,10000,2025-08-21,1
5650,742762,1742762,10000,2025-08-14,1
5651,222831,1222831,10000,2025-02-27,1
5652,926046,1926046,10000,2025-07-07,1
5653,671990,1671990,10000,2025-09-07,1
5654,521060,1521060,10000,2025-03-14,1
5655,919639,1919639,10000,2025-07-14,1
5656,247967,1247967,10000,2025-02-27,1
5657,736502,1736502,10000,2025-03-21,1
5658,106512,1106512,10000,2025-01-20,1
5659,846707,1846707,10000,2025-04-14,1
5660,138404,1138404,10000,2025-01-13,1
5661,866428,1866428,10000,2025-02-20,1
5662,807883,1807883,10000,2025-02-20,1
5663,841338,1841338,10000,2025-03-14,1
5664,340194,1340194,10000,2025-07-14,1
5665,370561,1370561,10000,2025-03-14,1
5666,124867,1124867,10000,2025-09-14,1
5667,728583,1728583,10000,2025-04-28,1
5668,640885,1640885,10000,2025-06-21,1
5669,749736,1749736,10000,2025-05-14,1
5670,590006,1590006,10000,2025-07-07,1
5671,405398,1405398,10000,2025-12-21,1
5672,301610,1301610,10000,2025-09-21,1
5673,679561,1679561,10000,2025-09-07,1
5674,320652,1320652,10000,2025-05-21,1
5675,431973,1431973,10000,2025-07-07,1
5676,650769,1650769,10000,2025-04-21,1
5677,461573,1461573,10000,2025-10-14,1
5678,914713,1914713,10000,2025-03-21,1
5679,913951,1913951,10000,2025-10-14,1
5680,686308,1686308,10000,2025-04-14,1
5681,542895,1542895,10000,2025-05-21,1
5682,349036,1349036,10000,2025-01-13,1
5683,341325,1341325,10000,2025-03-21,1
5684,679980,1679980,10000,2025-04-21,1
5685,478405,1478405,10000,2025-12-28,1
5686,563065,1563065,10000,2025-05-21,1
5687,467245,1467245,10000,2025-01-06,1
5688,670629,1670629,10000,2025-12-21,1
5689,830646,1830646,10000,2025-02-20,1
5690,828312,1828312,10000,2025-11-14,1
5691,720974,1720974,10000,2025-06-21,1
5692,943573,1943573,10000,2025-05-07,1
5693,417179,1417179,10000,2025-12-07,1
5694,511608,1511608,10000,2025-06-14,1
5695,230296,1230296,10000,2025-05-21,1
5696,610384,1610384,10000,2025-04-14,1
5697,221655,1221655,10000,2025-11-14,1
5698,18776,1018776,10000,2025-08-21,1
5699,625327,1625327,10000,2025-01-13,1
5700,214233,1214233,10000,2025-04-14,1
5701,637009,1637009,10000,2025-11-14,1
5702,113510,1113510,10000,2025-01-20,1
5703,946531,1946531,10000,2025-09-14,1
5704,839231,1839231,10000,2025-01-27,1
5705,456585,1456585,10000,2025-07-28,1
5706,450567,1450567,10000,2025-03-28,1
